"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Other bacterial diseases","A30-A49","2015","2015","Jul., 2015","2015/07","45-54 years","45-54",178,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Jul., 2015","2015/07","55-64 years","55-64",427,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Jul., 2015","2015/07","65-74 years","65-74",639,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Jul., 2015","2015/07","75-84 years","75-84",839,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Jul., 2015","2015/07","85+ years","85+",968,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Aug., 2015","2015/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Aug., 2015","2015/08","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Aug., 2015","2015/08","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Aug., 2015","2015/08","25-34 years","25-34",23,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Aug., 2015","2015/08","35-44 years","35-44",61,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Aug., 2015","2015/08","45-54 years","45-54",185,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Aug., 2015","2015/08","55-64 years","55-64",419,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Aug., 2015","2015/08","65-74 years","65-74",709,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Aug., 2015","2015/08","75-84 years","75-84",790,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Aug., 2015","2015/08","85+ years","85+",889,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Sep., 2015","2015/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Sep., 2015","2015/09","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Sep., 2015","2015/09","25-34 years","25-34",36,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Sep., 2015","2015/09","35-44 years","35-44",67,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Sep., 2015","2015/09","45-54 years","45-54",172,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Sep., 2015","2015/09","55-64 years","55-64",449,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Sep., 2015","2015/09","65-74 years","65-74",704,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Sep., 2015","2015/09","75-84 years","75-84",778,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Sep., 2015","2015/09","85+ years","85+",908,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Oct., 2015","2015/10","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Oct., 2015","2015/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Oct., 2015","2015/10","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Oct., 2015","2015/10","15-24 years","15-24",12,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Oct., 2015","2015/10","25-34 years","25-34",29,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Oct., 2015","2015/10","35-44 years","35-44",83,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Oct., 2015","2015/10","45-54 years","45-54",192,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Oct., 2015","2015/10","55-64 years","55-64",516,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Oct., 2015","2015/10","65-74 years","65-74",731,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Oct., 2015","2015/10","75-84 years","75-84",934,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Oct., 2015","2015/10","85+ years","85+",995,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Nov., 2015","2015/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Nov., 2015","2015/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Nov., 2015","2015/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Nov., 2015","2015/11","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Nov., 2015","2015/11","25-34 years","25-34",29,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Nov., 2015","2015/11","35-44 years","35-44",69,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Nov., 2015","2015/11","45-54 years","45-54",188,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Nov., 2015","2015/11","55-64 years","55-64",493,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Nov., 2015","2015/11","65-74 years","65-74",759,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Nov., 2015","2015/11","75-84 years","75-84",872,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Nov., 2015","2015/11","85+ years","85+",1065,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Dec., 2015","2015/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Dec., 2015","2015/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Dec., 2015","2015/12","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Dec., 2015","2015/12","15-24 years","15-24",16,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Dec., 2015","2015/12","25-34 years","25-34",25,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Dec., 2015","2015/12","35-44 years","35-44",68,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Dec., 2015","2015/12","45-54 years","45-54",228,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Dec., 2015","2015/12","55-64 years","55-64",586,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Dec., 2015","2015/12","65-74 years","65-74",828,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Dec., 2015","2015/12","75-84 years","75-84",1077,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2015","2015","Dec., 2015","2015/12","85+ years","85+",1241,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jan., 2016","2016/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jan., 2016","2016/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jan., 2016","2016/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jan., 2016","2016/01","15-24 years","15-24",16,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jan., 2016","2016/01","25-34 years","25-34",41,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jan., 2016","2016/01","35-44 years","35-44",87,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jan., 2016","2016/01","45-54 years","45-54",226,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jan., 2016","2016/01","55-64 years","55-64",621,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jan., 2016","2016/01","65-74 years","65-74",924,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jan., 2016","2016/01","75-84 years","75-84",1176,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jan., 2016","2016/01","85+ years","85+",1422,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Feb., 2016","2016/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Feb., 2016","2016/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Feb., 2016","2016/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Feb., 2016","2016/02","15-24 years","15-24",19,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Feb., 2016","2016/02","25-34 years","25-34",44,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Feb., 2016","2016/02","35-44 years","35-44",77,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Feb., 2016","2016/02","45-54 years","45-54",227,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Feb., 2016","2016/02","55-64 years","55-64",593,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Feb., 2016","2016/02","65-74 years","65-74",875,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Feb., 2016","2016/02","75-84 years","75-84",1119,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Feb., 2016","2016/02","85+ years","85+",1253,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Mar., 2016","2016/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Mar., 2016","2016/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Mar., 2016","2016/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Mar., 2016","2016/03","15-24 years","15-24",15,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Mar., 2016","2016/03","25-34 years","25-34",41,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Mar., 2016","2016/03","35-44 years","35-44",112,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Mar., 2016","2016/03","45-54 years","45-54",305,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Mar., 2016","2016/03","55-64 years","55-64",700,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Mar., 2016","2016/03","65-74 years","65-74",929,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Mar., 2016","2016/03","75-84 years","75-84",1118,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Mar., 2016","2016/03","85+ years","85+",1283,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Apr., 2016","2016/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Apr., 2016","2016/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Apr., 2016","2016/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Apr., 2016","2016/04","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Apr., 2016","2016/04","25-34 years","25-34",29,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Apr., 2016","2016/04","35-44 years","35-44",75,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Apr., 2016","2016/04","45-54 years","45-54",233,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Apr., 2016","2016/04","55-64 years","55-64",634,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Apr., 2016","2016/04","65-74 years","65-74",786,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Apr., 2016","2016/04","75-84 years","75-84",1002,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Apr., 2016","2016/04","85+ years","85+",1081,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","May, 2016","2016/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","May, 2016","2016/05","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","May, 2016","2016/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","May, 2016","2016/05","15-24 years","15-24",17,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","May, 2016","2016/05","25-34 years","25-34",39,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","May, 2016","2016/05","35-44 years","35-44",73,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","May, 2016","2016/05","45-54 years","45-54",199,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","May, 2016","2016/05","55-64 years","55-64",552,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","May, 2016","2016/05","65-74 years","65-74",775,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","May, 2016","2016/05","75-84 years","75-84",917,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","May, 2016","2016/05","85+ years","85+",1018,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jun., 2016","2016/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jun., 2016","2016/06","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jun., 2016","2016/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jun., 2016","2016/06","15-24 years","15-24",11,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jun., 2016","2016/06","25-34 years","25-34",30,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jun., 2016","2016/06","35-44 years","35-44",78,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jun., 2016","2016/06","45-54 years","45-54",175,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jun., 2016","2016/06","55-64 years","55-64",439,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jun., 2016","2016/06","65-74 years","65-74",718,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jun., 2016","2016/06","75-84 years","75-84",814,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jun., 2016","2016/06","85+ years","85+",919,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jul., 2016","2016/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jul., 2016","2016/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable
,"Other bacterial diseases","A30-A49","2016","2016","Jul., 2016","2016/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable
