"Notes","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Year","Year Code","Month","Month Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Influenza and pneumonia","J09-J18","2021","2021","Dec., 2021","2021/12","45-54 years","45-54",619,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2021","2021","Dec., 2021","2021/12","55-64 years","55-64",1390,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2021","2021","Dec., 2021","2021/12","65-74 years","65-74",1933,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2021","2021","Dec., 2021","2021/12","75-84 years","75-84",1775,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2021","2021","Dec., 2021","2021/12","85+ years","85+",1298,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","15-24 years","15-24",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","25-34 years","25-34",136,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","35-44 years","35-44",323,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","45-54 years","45-54",778,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","55-64 years","55-64",1877,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","65-74 years","65-74",2721,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","75-84 years","75-84",2488,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","85+ years","85+",1865,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jan., 2022","2022/01","Not Stated","NS",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","15-24 years","15-24",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","25-34 years","25-34",79,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","35-44 years","35-44",196,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","45-54 years","45-54",509,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","55-64 years","55-64",1309,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","65-74 years","65-74",2068,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","75-84 years","75-84",1960,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","85+ years","85+",1290,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Feb., 2022","2022/02","Not Stated","NS",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Mar., 2022","2022/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Mar., 2022","2022/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Mar., 2022","2022/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Mar., 2022","2022/03","15-24 years","15-24",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Mar., 2022","2022/03","25-34 years","25-34",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Mar., 2022","2022/03","35-44 years","35-44",101,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Mar., 2022","2022/03","45-54 years","45-54",297,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Mar., 2022","2022/03","55-64 years","55-64",756,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Mar., 2022","2022/03","65-74 years","65-74",1206,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Mar., 2022","2022/03","75-84 years","75-84",1269,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Mar., 2022","2022/03","85+ years","85+",1036,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Apr., 2022","2022/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Apr., 2022","2022/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Apr., 2022","2022/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Apr., 2022","2022/04","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Apr., 2022","2022/04","25-34 years","25-34",41,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Apr., 2022","2022/04","35-44 years","35-44",81,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Apr., 2022","2022/04","45-54 years","45-54",216,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Apr., 2022","2022/04","55-64 years","55-64",614,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Apr., 2022","2022/04","65-74 years","65-74",992,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Apr., 2022","2022/04","75-84 years","75-84",1005,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Apr., 2022","2022/04","85+ years","85+",879,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","May, 2022","2022/05","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","May, 2022","2022/05","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","May, 2022","2022/05","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","May, 2022","2022/05","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","May, 2022","2022/05","25-34 years","25-34",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","May, 2022","2022/05","35-44 years","35-44",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","May, 2022","2022/05","45-54 years","45-54",221,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","May, 2022","2022/05","55-64 years","55-64",548,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","May, 2022","2022/05","65-74 years","65-74",995,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","May, 2022","2022/05","75-84 years","75-84",1065,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","May, 2022","2022/05","85+ years","85+",892,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jun., 2022","2022/06","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jun., 2022","2022/06","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jun., 2022","2022/06","15-24 years","15-24",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jun., 2022","2022/06","25-34 years","25-34",49,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jun., 2022","2022/06","35-44 years","35-44",103,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jun., 2022","2022/06","45-54 years","45-54",212,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jun., 2022","2022/06","55-64 years","55-64",593,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jun., 2022","2022/06","65-74 years","65-74",948,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jun., 2022","2022/06","75-84 years","75-84",1130,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jun., 2022","2022/06","85+ years","85+",939,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jul., 2022","2022/07","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jul., 2022","2022/07","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jul., 2022","2022/07","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jul., 2022","2022/07","15-24 years","15-24",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jul., 2022","2022/07","25-34 years","25-34",48,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jul., 2022","2022/07","35-44 years","35-44",110,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jul., 2022","2022/07","45-54 years","45-54",239,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jul., 2022","2022/07","55-64 years","55-64",583,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jul., 2022","2022/07","65-74 years","65-74",1023,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jul., 2022","2022/07","75-84 years","75-84",1073,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Jul., 2022","2022/07","85+ years","85+",936,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Aug., 2022","2022/08","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Aug., 2022","2022/08","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Aug., 2022","2022/08","15-24 years","15-24",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Aug., 2022","2022/08","25-34 years","25-34",36,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Aug., 2022","2022/08","35-44 years","35-44",87,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Aug., 2022","2022/08","45-54 years","45-54",237,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Aug., 2022","2022/08","55-64 years","55-64",656,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Aug., 2022","2022/08","65-74 years","65-74",1041,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Aug., 2022","2022/08","75-84 years","75-84",1093,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Aug., 2022","2022/08","85+ years","85+",947,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Sep., 2022","2022/09","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Sep., 2022","2022/09","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Sep., 2022","2022/09","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Sep., 2022","2022/09","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Sep., 2022","2022/09","25-34 years","25-34",42,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Sep., 2022","2022/09","35-44 years","35-44",97,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Sep., 2022","2022/09","45-54 years","45-54",229,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Sep., 2022","2022/09","55-64 years","55-64",574,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Sep., 2022","2022/09","65-74 years","65-74",1008,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Sep., 2022","2022/09","75-84 years","75-84",1094,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Sep., 2022","2022/09","85+ years","85+",888,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Oct., 2022","2022/10","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Oct., 2022","2022/10","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Oct., 2022","2022/10","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Oct., 2022","2022/10","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Oct., 2022","2022/10","25-34 years","25-34",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Oct., 2022","2022/10","35-44 years","35-44",99,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Oct., 2022","2022/10","45-54 years","45-54",236,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Oct., 2022","2022/10","55-64 years","55-64",571,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Oct., 2022","2022/10","65-74 years","65-74",1071,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Oct., 2022","2022/10","75-84 years","75-84",1201,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Oct., 2022","2022/10","85+ years","85+",1063,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Nov., 2022","2022/11","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Nov., 2022","2022/11","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Nov., 2022","2022/11","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Nov., 2022","2022/11","15-24 years","15-24",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Nov., 2022","2022/11","25-34 years","25-34",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Nov., 2022","2022/11","35-44 years","35-44",108,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Nov., 2022","2022/11","45-54 years","45-54",220,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Nov., 2022","2022/11","55-64 years","55-64",642,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Nov., 2022","2022/11","65-74 years","65-74",1113,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Nov., 2022","2022/11","75-84 years","75-84",1267,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Nov., 2022","2022/11","85+ years","85+",1087,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Dec., 2022","2022/12","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Dec., 2022","2022/12","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Dec., 2022","2022/12","5-14 years","5-14",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Dec., 2022","2022/12","15-24 years","15-24",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Dec., 2022","2022/12","25-34 years","25-34",66,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Dec., 2022","2022/12","35-44 years","35-44",139,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Dec., 2022","2022/12","45-54 years","45-54",283,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Dec., 2022","2022/12","55-64 years","55-64",767,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Dec., 2022","2022/12","65-74 years","65-74",1348,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Dec., 2022","2022/12","75-84 years","75-84",1595,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2022","2022","Dec., 2022","2022/12","85+ years","85+",1441,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Jan., 2023","2023/01","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Jan., 2023","2023/01","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Jan., 2023","2023/01","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Jan., 2023","2023/01","15-24 years","15-24",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Jan., 2023","2023/01","25-34 years","25-34",60,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Jan., 2023","2023/01","35-44 years","35-44",114,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Jan., 2023","2023/01","45-54 years","45-54",320,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Jan., 2023","2023/01","55-64 years","55-64",761,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Jan., 2023","2023/01","65-74 years","65-74",1375,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Jan., 2023","2023/01","75-84 years","75-84",1558,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Jan., 2023","2023/01","85+ years","85+",1476,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Feb., 2023","2023/02","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Feb., 2023","2023/02","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Feb., 2023","2023/02","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Feb., 2023","2023/02","15-24 years","15-24",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Feb., 2023","2023/02","25-34 years","25-34",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Feb., 2023","2023/02","35-44 years","35-44",95,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Feb., 2023","2023/02","45-54 years","45-54",210,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Feb., 2023","2023/02","55-64 years","55-64",585,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Feb., 2023","2023/02","65-74 years","65-74",1057,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Feb., 2023","2023/02","75-84 years","75-84",1257,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Feb., 2023","2023/02","85+ years","85+",1037,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Mar., 2023","2023/03","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Mar., 2023","2023/03","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Mar., 2023","2023/03","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Mar., 2023","2023/03","15-24 years","15-24",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Mar., 2023","2023/03","25-34 years","25-34",39,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Mar., 2023","2023/03","35-44 years","35-44",122,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Mar., 2023","2023/03","45-54 years","45-54",215,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Mar., 2023","2023/03","55-64 years","55-64",586,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Mar., 2023","2023/03","65-74 years","65-74",1105,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Mar., 2023","2023/03","75-84 years","75-84",1262,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Mar., 2023","2023/03","85+ years","85+",1072,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Apr., 2023","2023/04","< 1 year","1",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Apr., 2023","2023/04","1-4 years","1-4",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Apr., 2023","2023/04","5-14 years","5-14",Suppressed,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Apr., 2023","2023/04","15-24 years","15-24",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Influenza and pneumonia","J09-J18","2023","2023","Apr., 2023","2023/04","25-34 years","25-34",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
